sample_idx,has_hemorrhage,iou_hemorrhage,iou_background,mean_iou,true_positives,false_positives,false_negatives,true_negatives,sensitivity,specificity,precision,recall,dice
0,True,0.0,0.9958,0.4979,0,0,278,65258,0.0,1.0,N/A,0.0,0.0
1,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2,True,0.8649,0.9991,0.932,384,2,58,65092,0.8688,1.0,0.9948,0.8688,0.9275
3,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
4,True,0.0,0.9981,0.4991,0,0,123,65413,0.0,1.0,N/A,0.0,0.0
5,True,0.0,0.9969,0.4984,0,0,206,65330,0.0,1.0,N/A,0.0,0.0
6,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
7,True,0.0,0.9917,0.4958,0,0,547,64989,0.0,1.0,N/A,0.0,0.0
8,True,0.4807,0.9955,0.7381,274,257,39,64966,0.8754,0.9961,0.516,0.8754,0.6493
9,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
10,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
11,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
12,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
13,True,0.8798,0.9991,0.9395,410,45,11,65070,0.9739,0.9993,0.9011,0.9739,0.9361
14,True,0.0068,0.9911,0.499,4,0,581,64951,0.0068,1.0,1.0,0.0068,0.0136
15,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
16,True,0.2727,0.9944,0.6336,138,206,162,65030,0.46,0.9968,0.4012,0.46,0.4286
17,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
18,True,0.1442,0.9973,0.5708,30,79,99,65328,0.2326,0.9988,0.2752,0.2326,0.2521
19,True,0.3767,0.9876,0.6822,486,13,791,64246,0.3806,0.9998,0.9739,0.3806,0.5473
20,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
21,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
22,True,0.1283,0.996,0.5621,39,7,258,65232,0.1313,0.9999,0.8478,0.1313,0.2274
23,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
24,True,0.7812,0.9988,0.89,282,6,73,65175,0.7944,0.9999,0.9792,0.7944,0.8771
25,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
26,True,0.0,0.9941,0.497,0,119,268,65149,0.0,0.9982,0.0,0.0,0.0
27,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
28,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
29,True,0.75,0.9947,0.8724,1023,102,239,64172,0.8106,0.9984,0.9093,0.8106,0.8571
30,True,0.1807,0.99,0.5853,144,265,388,64739,0.2707,0.9959,0.3521,0.2707,0.3061
31,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
32,False,0.0,0.9977,0.4989,0,150,0,65386,N/A,0.9977,0.0,N/A,0.0
33,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
34,True,0.6897,0.9949,0.8423,729,254,74,64479,0.9078,0.9961,0.7416,0.9078,0.8163
35,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
36,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
37,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
38,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
39,False,0.0,0.9996,0.4998,0,23,0,65513,N/A,0.9996,0.0,N/A,0.0
40,False,0.0,0.9997,0.4998,0,20,0,65516,N/A,0.9997,0.0,N/A,0.0
41,True,0.1834,0.9858,0.5846,208,925,1,64402,0.9952,0.9858,0.1836,0.9952,0.31
42,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
43,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
44,False,0.0,0.9999,0.5,0,5,0,65531,N/A,0.9999,0.0,N/A,0.0
45,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
46,True,0.3951,0.9857,0.6904,608,119,812,63997,0.4282,0.9981,0.8363,0.4282,0.5664
47,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
48,True,0.7016,0.9968,0.8492,496,24,187,64829,0.7262,0.9996,0.9538,0.7262,0.8246
49,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
50,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
51,True,0.0,0.989,0.4945,0,0,723,64813,0.0,1.0,N/A,0.0,0.0
52,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
53,True,0.8636,0.9994,0.9315,247,19,20,65250,0.9251,0.9997,0.9286,0.9251,0.9268
54,True,0.8817,0.9993,0.9405,343,10,36,65147,0.905,0.9998,0.9717,0.905,0.9372
55,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
56,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
57,True,0.5333,0.9926,0.763,552,19,464,64501,0.5433,0.9997,0.9667,0.5433,0.6957
58,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
59,True,0.7445,0.9982,0.8714,341,72,45,65078,0.8834,0.9989,0.8257,0.8834,0.8536
60,True,0.4765,0.9968,0.7366,193,5,207,65131,0.4825,0.9999,0.9747,0.4825,0.6455
61,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
62,True,0.7,0.9989,0.8494,175,74,1,65286,0.9943,0.9989,0.7028,0.9943,0.8235
63,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
64,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
65,True,0.8252,0.9996,0.9124,118,6,19,65393,0.8613,0.9999,0.9516,0.8613,0.9042
66,True,0.0113,0.9799,0.4956,15,0,1315,64206,0.0113,1.0,1.0,0.0113,0.0223
67,True,0.0176,0.9957,0.5067,5,0,279,65252,0.0176,1.0,1.0,0.0176,0.0346
68,False,0.0,0.9999,0.5,0,6,0,65530,N/A,0.9999,0.0,N/A,0.0
69,True,0.8335,0.9959,0.9147,1307,119,142,63968,0.902,0.9981,0.9165,0.902,0.9092
70,True,0.4934,0.9947,0.7441,338,18,329,64851,0.5067,0.9997,0.9494,0.5067,0.6608
71,True,0.0,0.9906,0.4953,0,0,617,64919,0.0,1.0,N/A,0.0,0.0
72,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
73,True,0.1484,0.9893,0.5689,122,101,599,64714,0.1692,0.9984,0.5471,0.1692,0.2585
74,True,0.9358,0.9989,0.9673,1020,14,56,64446,0.948,0.9998,0.9865,0.948,0.9668
75,True,0.2337,0.9969,0.6153,61,96,104,65275,0.3697,0.9985,0.3885,0.3697,0.3789
76,True,0.0,0.9946,0.4973,0,18,339,65179,0.0,0.9997,0.0,0.0,0.0
77,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
78,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
79,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
80,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
81,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
82,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
83,False,0.0,0.9763,0.4881,0,1556,0,63980,N/A,0.9763,0.0,N/A,0.0
84,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
85,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
86,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
87,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
88,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
89,True,0.769,0.9947,0.8818,1145,44,300,64047,0.7924,0.9993,0.963,0.7924,0.8694
90,True,0.4659,0.9947,0.7303,301,194,151,64890,0.6659,0.997,0.6081,0.6659,0.6357
91,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
92,True,0.1538,0.997,0.5754,36,0,198,65302,0.1538,1.0,1.0,0.1538,0.2667
93,False,0.0,0.9998,0.4999,0,13,0,65523,N/A,0.9998,0.0,N/A,0.0
94,True,0.6701,0.9995,0.8348,65,10,22,65439,0.7471,0.9998,0.8667,0.7471,0.8025
95,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
96,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
97,True,0.7725,0.9982,0.8853,404,114,5,65013,0.9878,0.9982,0.7799,0.9878,0.8716
98,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
99,True,0.8221,0.9982,0.9101,550,91,28,64867,0.9516,0.9986,0.858,0.9516,0.9024
100,True,0.0,0.9646,0.4823,0,24,2293,63219,0.0,0.9996,0.0,0.0,0.0
101,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
102,True,0.0,0.9895,0.4948,0,0,686,64850,0.0,1.0,N/A,0.0,0.0
103,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
104,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
105,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
106,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
107,True,0.2143,0.9943,0.6043,102,23,351,65060,0.2252,0.9996,0.816,0.2252,0.3529
108,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
109,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
110,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
111,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
112,True,0.0,0.9922,0.4961,0,311,201,65024,0.0,0.9952,0.0,0.0,0.0
113,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
114,True,0.0,0.9997,0.4998,0,0,21,65515,0.0,1.0,N/A,0.0,0.0
115,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
116,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
117,True,0.708,0.9861,0.8471,2131,166,713,62526,0.7493,0.9974,0.9277,0.7493,0.829
118,True,0.0,0.9986,0.4993,0,0,95,65441,0.0,1.0,N/A,0.0,0.0
119,True,0.7694,0.9984,0.8839,347,104,0,65085,1.0,0.9984,0.7694,1.0,0.8697
120,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
121,True,0.7073,0.9996,0.8535,58,19,5,65454,0.9206,0.9997,0.7532,0.9206,0.8286
122,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
123,True,0.0,0.9984,0.4992,0,0,102,65434,0.0,1.0,N/A,0.0,0.0
124,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
125,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
126,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
127,True,0.5809,0.9985,0.7897,140,6,95,65295,0.5957,0.9999,0.9589,0.5957,0.7349
128,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
129,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
130,False,0.0,1.0,0.5,0,1,0,65535,N/A,1.0,0.0,N/A,0.0
131,True,0.0,0.9997,0.4998,0,0,22,65514,0.0,1.0,N/A,0.0,0.0
132,False,0.0,0.9989,0.4995,0,72,0,65464,N/A,0.9989,0.0,N/A,0.0
133,True,0.7455,0.9948,0.8701,987,75,262,64212,0.7902,0.9988,0.9294,0.7902,0.8542
134,True,0.6153,0.9966,0.8059,355,0,222,64959,0.6153,1.0,1.0,0.6153,0.7618
135,True,0.2983,0.9944,0.6463,156,174,193,65013,0.447,0.9973,0.4727,0.447,0.4595
136,True,0.0829,0.9975,0.5402,15,1,165,65355,0.0833,1.0,0.9375,0.0833,0.1531
137,True,0.0937,0.995,0.5443,34,0,329,65173,0.0937,1.0,1.0,0.0937,0.1713
138,False,0.0,0.9872,0.4936,0,842,0,64694,N/A,0.9872,0.0,N/A,0.0
139,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
140,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
141,False,0.0,0.9991,0.4995,0,60,0,65476,N/A,0.9991,0.0,N/A,0.0
142,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
143,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
144,True,0.0,0.9996,0.4998,0,0,25,65511,0.0,1.0,N/A,0.0,0.0
145,False,0.0,0.997,0.4985,0,198,0,65338,N/A,0.997,0.0,N/A,0.0
146,True,0.0883,0.956,0.5221,278,0,2871,62387,0.0883,1.0,1.0,0.0883,0.1622
147,True,0.0,0.9587,0.4793,0,58,2650,62828,0.0,0.9991,0.0,0.0,0.0
148,True,0.2914,0.9924,0.6419,204,165,331,64836,0.3813,0.9975,0.5528,0.3813,0.4513
149,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
150,False,0.0,1.0,0.5,0,3,0,65533,N/A,1.0,0.0,N/A,0.0
151,True,0.6948,0.9951,0.845,724,211,107,64494,0.8712,0.9967,0.7743,0.8712,0.8199
152,True,0.1282,0.9553,0.5417,428,322,2589,62197,0.1419,0.9948,0.5707,0.1419,0.2272
153,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
154,True,0.0,0.719,0.3595,0,0,18418,47118,0.0,1.0,N/A,0.0,0.0
155,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
156,True,0.5534,0.9855,0.7695,1155,20,912,63449,0.5588,0.9997,0.983,0.5588,0.7125
157,True,0.5806,0.9978,0.7892,198,99,44,65195,0.8182,0.9985,0.6667,0.8182,0.7347
158,True,0.5913,0.9916,0.7914,784,64,478,64210,0.6212,0.999,0.9245,0.6212,0.7431
159,False,0.0,0.9981,0.499,0,125,0,65411,N/A,0.9981,0.0,N/A,0.0
160,True,0.0186,0.9976,0.5081,3,132,26,65375,0.1034,0.998,0.0222,0.1034,0.0366
161,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
162,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
163,True,0.0335,0.9974,0.5154,6,59,114,65357,0.05,0.9991,0.0923,0.05,0.0649
164,True,0.0,0.9908,0.4954,0,0,605,64931,0.0,1.0,N/A,0.0,0.0
165,True,0.8496,0.9976,0.9236,870,111,43,64512,0.9529,0.9983,0.8869,0.9529,0.9187
166,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
167,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
168,False,0.0,0.9996,0.4998,0,29,0,65507,N/A,0.9996,0.0,N/A,0.0
169,True,0.0,0.9957,0.4978,0,0,284,65252,0.0,1.0,N/A,0.0,0.0
170,True,0.7781,0.9906,0.8843,2086,393,202,62855,0.9117,0.9938,0.8415,0.9117,0.8752
171,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
172,False,0.0,0.9958,0.4979,0,274,0,65262,N/A,0.9958,0.0,N/A,0.0
173,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
174,True,0.8655,0.9998,0.9327,103,3,13,65417,0.8879,1.0,0.9717,0.8879,0.9279
175,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
176,True,0.0,0.9932,0.4966,0,0,447,65089,0.0,1.0,N/A,0.0,0.0
177,True,0.0,0.9996,0.4998,0,0,29,65507,0.0,1.0,N/A,0.0,0.0
178,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
179,True,0.0177,0.9949,0.5063,6,22,311,65197,0.0189,0.9997,0.2143,0.0189,0.0348
180,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
181,True,0.2622,0.9935,0.6278,151,2,423,64960,0.2631,1.0,0.9869,0.2631,0.4154
182,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
183,True,0.0,0.9986,0.4993,0,0,92,65444,0.0,1.0,N/A,0.0,0.0
184,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
185,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
186,True,0.5208,0.9951,0.7579,350,0,322,64864,0.5208,1.0,1.0,0.5208,0.6849
187,False,0.0,0.9994,0.4997,0,37,0,65499,N/A,0.9994,0.0,N/A,0.0
188,True,0.2086,0.9983,0.6035,29,8,102,65397,0.2214,0.9999,0.7838,0.2214,0.3452
189,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
190,True,0.0172,0.9939,0.5055,7,0,400,65129,0.0172,1.0,1.0,0.0172,0.0338
191,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
192,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
193,True,0.0,0.9774,0.4887,0,0,1481,64055,0.0,1.0,N/A,0.0,0.0
194,True,0.0,0.998,0.499,0,0,132,65404,0.0,1.0,N/A,0.0,0.0
195,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
196,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
197,True,0.3224,0.9978,0.6601,69,141,4,65322,0.9452,0.9978,0.3286,0.9452,0.4876
198,True,0.0,0.9989,0.4994,0,0,74,65462,0.0,1.0,N/A,0.0,0.0
199,True,0.7678,0.9962,0.882,820,243,5,64468,0.9939,0.9962,0.7714,0.9939,0.8686
200,True,0.0,0.9873,0.4937,0,0,831,64705,0.0,1.0,N/A,0.0,0.0
201,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
202,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
203,True,0.0,0.9966,0.4983,0,0,221,65315,0.0,1.0,N/A,0.0,0.0
204,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
205,True,0.0,0.9964,0.4982,0,0,238,65298,0.0,1.0,N/A,0.0,0.0
206,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
207,True,0.7117,0.9931,0.8524,1101,103,343,63989,0.7625,0.9984,0.9145,0.7625,0.8316
208,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
209,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
210,True,0.0,0.9902,0.4951,0,0,641,64895,0.0,1.0,N/A,0.0,0.0
211,False,0.0,0.9998,0.4999,0,11,0,65525,N/A,0.9998,0.0,N/A,0.0
212,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
213,True,0.582,0.9957,0.7888,394,264,19,64859,0.954,0.9959,0.5988,0.954,0.7358
214,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
215,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
216,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
217,True,0.6071,0.9997,0.8034,34,17,5,65480,0.8718,0.9997,0.6667,0.8718,0.7556
218,True,0.0,0.9972,0.4986,0,0,185,65351,0.0,1.0,N/A,0.0,0.0
219,False,0.0,0.9994,0.4997,0,41,0,65495,N/A,0.9994,0.0,N/A,0.0
220,True,0.7128,0.9996,0.8562,67,6,21,65442,0.7614,0.9999,0.9178,0.7614,0.8323
221,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
222,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
223,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
224,True,0.0,0.9991,0.4995,0,0,60,65476,0.0,1.0,N/A,0.0,0.0
225,True,0.42,0.9982,0.7091,84,2,114,65336,0.4242,1.0,0.9767,0.4242,0.5915
226,True,0.8676,0.9999,0.9338,59,7,2,65468,0.9672,0.9999,0.8939,0.9672,0.9291
227,True,0.8844,0.9963,0.9404,1782,86,147,63521,0.9238,0.9986,0.954,0.9238,0.9386
228,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
229,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
230,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
231,True,0.4039,0.994,0.6989,267,394,0,64875,1.0,0.994,0.4039,1.0,0.5754
232,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
233,True,0.0,0.9919,0.4959,0,0,533,65003,0.0,1.0,N/A,0.0,0.0
234,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
235,True,0.0,0.9979,0.4989,0,0,138,65398,0.0,1.0,N/A,0.0,0.0
236,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
237,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
238,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
239,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
240,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
241,True,0.3325,0.9687,0.6506,1005,227,1791,62513,0.3594,0.9964,0.8157,0.3594,0.499
242,True,0.1165,0.995,0.5558,43,0,326,65167,0.1165,1.0,1.0,0.1165,0.2087
243,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
244,True,0.0,0.9956,0.4978,0,0,291,65245,0.0,1.0,N/A,0.0,0.0
245,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
246,True,0.7853,0.9896,0.8875,2400,316,340,62480,0.8759,0.995,0.8837,0.8759,0.8798
247,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
248,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
249,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
250,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
251,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
252,True,0.5297,0.9761,0.7529,1721,182,1346,62287,0.5611,0.9971,0.9044,0.5611,0.6926
253,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
254,True,0.2047,0.9958,0.6003,70,8,264,65194,0.2096,0.9999,0.8974,0.2096,0.3398
255,True,0.0,0.9922,0.4961,0,0,513,65023,0.0,1.0,N/A,0.0,0.0
256,True,0.1585,0.9937,0.5761,78,37,377,65044,0.1714,0.9994,0.6783,0.1714,0.2737
257,True,0.0,0.9986,0.4993,0,0,91,65445,0.0,1.0,N/A,0.0,0.0
258,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
259,True,0.4451,0.9969,0.721,162,15,187,65172,0.4642,0.9998,0.9153,0.4642,0.616
260,True,0.4545,0.9996,0.7271,20,0,24,65492,0.4545,1.0,1.0,0.4545,0.625
261,True,0.0,0.991,0.4955,0,10,582,64944,0.0,0.9998,0.0,0.0,0.0
262,True,0.397,0.9932,0.6951,291,63,379,64803,0.4343,0.999,0.822,0.4343,0.5684
263,False,0.0,0.9934,0.4967,0,431,0,65105,N/A,0.9934,0.0,N/A,0.0
264,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
265,False,0.0,0.9994,0.4997,0,42,0,65494,N/A,0.9994,0.0,N/A,0.0
266,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
267,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
268,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
269,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
270,True,0.1323,0.9858,0.5591,142,75,856,64463,0.1423,0.9988,0.6544,0.1423,0.2337
271,True,0.0,0.9949,0.4974,0,17,318,65201,0.0,0.9997,0.0,0.0,0.0
272,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
273,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
274,False,0.0,0.9997,0.4999,0,18,0,65518,N/A,0.9997,0.0,N/A,0.0
275,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
276,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
277,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
278,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
279,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
280,True,0.859,0.991,0.925,3399,440,118,61579,0.9664,0.9929,0.8854,0.9664,0.9241
281,False,0.0,1.0,0.5,0,3,0,65533,N/A,1.0,0.0,N/A,0.0
282,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
283,True,0.881,0.9991,0.9401,437,58,1,65040,0.9977,0.9991,0.8828,0.9977,0.9368
284,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
285,True,0.6146,0.9988,0.8067,126,0,79,65331,0.6146,1.0,1.0,0.6146,0.7613
286,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
287,True,0.0,0.9987,0.4994,0,0,85,65451,0.0,1.0,N/A,0.0,0.0
288,True,0.0,0.9984,0.4992,0,0,102,65434,0.0,1.0,N/A,0.0,0.0
289,True,0.6941,0.9988,0.8465,177,65,13,65281,0.9316,0.999,0.7314,0.9316,0.8194
290,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
291,True,0.7354,0.9983,0.8668,314,99,14,65109,0.9573,0.9985,0.7603,0.9573,0.8475
